Net Income (in millions),Close NASDQ,SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",medical cpi,US CPI,US GDP,DPI US,industrial production,Inflation Rate,PCE US,PPI US,Unemployment,Commercial and Industral loans,Government investment,roa,roi,roe,R&D expenses,EPS
0.301492066,0.334066588,0.417479109,0.453568476,0.081183932,0.029490617,0.562566895,0.24515813,0.085227967,0.532401569,0.000595567,0,0.130847194,0.61734427,0.845132982,0.34984639,0.427243378,0.526714631,0.526237056,0.546201554,0.077475773,0.33509195
0.301492066,0.347395093,0.431058496,0.477542023,0.084143763,0.045576408,0.563540161,0.245162448,0.07670517,0.525232105,0.000635272,0,0.139570342,0.616922744,0.833270015,0.329267191,0.427243378,0.526675192,0.526088546,0.546329609,0.080844285,0.335242689
0.301492066,0.354077171,0.418523677,0.448332874,0.109513742,0.056300268,0.565486693,0.245166767,0.068182373,0.518062641,0.000674976,0,0.148293488,0.616501218,0.821407048,0.308687991,0.429366759,0.526635752,0.525940037,0.546457664,0.084212797,0.335393428
0.301492066,0.336220227,0.43454039,0.439790576,0.101691332,0.045576408,0.566459958,0.245171085,0.059659576,0.510893177,0.000714681,0,0.157016634,0.616079692,0.809544082,0.288108792,0.431490141,0.526596313,0.525791527,0.546585719,0.087581309,0.335544166
0.301492066,0.323106268,0.425139276,0.419399284,0.093023256,0.032171582,0.567433224,0.245175403,0.051136779,0.503723712,0.000754385,0,0.16573978,0.615658165,0.797681115,0.267529593,0.433613525,0.526556874,0.525643017,0.546713774,0.090949821,0.335694905
0.301492066,0.330685029,0.412256267,0.410856985,0.096617336,0.029490617,0.56840649,0.245179722,0.042613982,0.496554248,0.00079409,0,0.174462927,0.615236639,0.785818149,0.246950393,0.435736907,0.526517435,0.525494507,0.546841829,0.094318333,0.335845643
0.301492066,0.3373502,0.417827298,0.392945715,0.100422833,0.032171582,0.569379756,0.24518404,0.034091188,0.489384784,0.000833794,0,0.183186073,0.614815113,0.773955183,0.226371194,0.437860289,0.526477995,0.525345997,0.546969884,0.097686845,0.335996382
0.301492066,0.358074987,0.448467967,0.415541471,0.1,0.056300268,0.570353023,0.24518404,0.025568391,0.489384784,0.000833794,0,0.183186073,0.614815113,0.762092215,0.205791994,0.439983671,0.526438556,0.525197488,0.547097939,0.101055356,0.336147121
0.301492066,0.353395953,0.459958217,0.427666024,0.113530655,0.048257373,0.571326288,0.246395748,0.017045594,0.488069918,0.009370124,0,0.189918809,0.61458519,0.750229249,0.185212795,0.442107053,0.526399117,0.525048978,0.547225994,0.104423868,0.336297859
0.301492066,0.371336694,0.474930362,0.42821714,0.104439746,0.042895442,0.572299554,0.247607457,0.008522797,0.48675505,0.017906453,0,0.196651544,0.614355266,0.738366283,0.164633595,0.444230436,0.526359678,0.524900468,0.54735405,0.10779238,0.336448598
0.301492066,0.362784068,0.465529248,0.4199504,0.109302326,0.042895442,0.573272819,0.248819167,0,0.485440185,0.026442782,0,0.203384281,0.614125343,0.726503316,0.144054396,0.446353818,0.526320239,0.524751958,0.547482105,0.111160892,0.336599337
0.301492066,0.366520294,0.444986072,0.406448057,0.105285412,0.037533512,0.574246086,0.250030875,0,0.484125317,0.034979111,0,0.210117017,0.613895419,0.71464035,0.123475197,0.4484772,0.526280799,0.524603449,0.54761016,0.114529404,0.336750075
0.301492066,0.367990877,0.471448468,0.45026178,0.108245243,0.045576408,0.577165884,0.252454292,0.014441334,0.481495584,0.05205177,0,0.223582488,0.613435572,0.690914416,0.082316798,0.452723966,0.52624136,0.524454939,0.547738215,0.117897916,0.336900814
0.301492066,0.374778436,0.471100279,0.421052632,0.11141649,0.042895442,0.578139149,0.253666002,0.021662,0.480180718,0.060588099,0,0.230315225,0.613205649,0.67905145,0.061737598,0.454847348,0.526201921,0.524306429,0.54786627,0.121266427,0.337051553
0.301492066,0.370697833,0.50591922,0.446955084,0.108879493,0.048257373,0.579112416,0.25487771,0.028882665,0.478865852,0.069124428,0,0.237047961,0.612975726,0.667188484,0.041158399,0.45697073,0.526162482,0.524157919,0.547994325,0.12463494,0.337202291
0.301492066,0.382071167,0.519150418,0.445577294,0.110993658,0.034852547,0.581058947,0.256089419,0.036103334,0.477550985,0.077660758,0,0.243780696,0.612745802,0.655325517,0.020579199,0.459094112,0.526123042,0.524009409,0.54812238,0.128003452,0.33735303
0.301492066,0.387921522,0.524721448,0.487462111,0.106553911,0.037533512,0.582032213,0.257301127,0.043324,0.476236119,0.086197087,0.055555556,0.250513432,0.612515879,0.643462551,0,0.461217494,0.526083603,0.5238609,0.548250435,0.131371963,0.337503769
0.301492066,0.3932215,0.539693593,0.503720033,0.128541226,0.042895442,0.583005479,0.258512837,0.050544669,0.474921251,0.094733416,0.055555556,0.257246169,0.612285956,0.631599584,0,0.463340877,0.526044164,0.52371239,0.54837849,0.134740475,0.337654507
0.301492066,0.400233897,0.567548747,0.522733535,0.134460888,0.067024129,0.583005479,0.259724545,0.057765334,0.473606385,0.103269745,0.055555556,0.263978905,0.612056033,0.619736617,0.003817656,0.465464259,0.526004725,0.52356388,0.548506545,0.138108987,0.337805246
0.301492066,0.393920544,0.594011142,0.524937999,0.136997886,0.080428954,0.583908219,0.260936254,0.064986,0.472291518,0.111806075,0.055555556,0.27071164,0.611826109,0.607873651,0.007635312,0.467587641,0.525965285,0.52341537,0.5486346,0.141477499,0.337955984
0.301492066,0.412575398,0.585306407,0.55111601,0.151374207,0.104557641,0.584810959,0.262147962,0.072206669,0.470976652,0.120342404,0.055555556,0.277444376,0.611596186,0.607873651,0.011452968,0.469711023,0.525925846,0.523266861,0.548762655,0.144846011,0.338106723
0.301492066,0.422988097,0.583913649,0.548635988,0.125581395,0.096514745,0.585713697,0.263359672,0.079427334,0.469661786,0.128878733,0.055555556,0.284177113,0.611366262,0.604490078,0.015270624,0.471834405,0.525886407,0.523118351,0.54889071,0.148214523,0.338257462
0.301492066,0.425716646,0.603064067,0.560209424,0.108668076,0.085790885,0.586616437,0.26457138,0.086648,0.468346919,0.137415062,0.055555556,0.290909849,0.611136338,0.601106504,0.01908828,0.473957789,0.525846968,0.522969841,0.549018765,0.151583034,0.3384082
0.301492066,0.431982863,0.605501393,0.5662717,0.1,0.061662198,0.587519177,0.265783089,0.093868669,0.467032053,0.145951392,0.055555556,0.297642584,0.610906415,0.597722931,0.022905937,0.476081171,0.525807528,0.522821331,0.54914682,0.154951546,0.338558939
0.301492066,0.382340291,0.613509749,0.532378066,0.087737844,0.037533512,0.588421916,0.266994797,0.101089334,0.465717185,0.154487721,0.055555556,0.30437532,0.610676492,0.594339358,0.026723593,0.478204553,0.525768089,0.522672821,0.549274875,0.158320059,0.338709678
0.301492066,0.391380171,0.569986072,0.502617801,0.102325581,0.050938338,0.589324655,0.268206507,0.108310003,0.46440232,0.16302405,0.055555556,0.311108057,0.610446569,0.587572211,0.030541249,0.480327935,0.52572865,0.522524312,0.54940293,0.16168857,0.338860416
0.301492066,0.404289967,0.575905292,0.507026729,0.101691332,0.050938338,0.590227394,0.269418216,0.115530669,0.463087452,0.171560379,0.055555556,0.317840793,0.610216645,0.584188638,0.034358905,0.482451317,0.525689211,0.522375802,0.549530985,0.165057082,0.339011155
0.301492066,0.42027085,0.572075209,0.518875723,0.102114165,0.061662198,0.591130134,0.270629924,0.122751334,0.461772586,0.180096709,0.055555556,0.324573528,0.609986722,0.580805065,0.038176561,0.4845747,0.525649772,0.522227292,0.54965904,0.168425594,0.339161893
0.301492066,0.421650193,0.558147632,0.502342243,0.100211416,0.058981233,0.592032874,0.270629924,0.129972003,0.461772586,0.180096709,0.055555556,0.324573528,0.609986722,0.577421491,0.041994217,0.486698082,0.525610332,0.522078782,0.549787095,0.171794106,0.339312632
0.301492066,0.424709887,0.557103064,0.475888675,0.090063425,0.050938338,0.592935612,0.27175613,0.137192669,0.462641322,0.191864362,0.055555556,0.327011343,0.610293286,0.574037917,0.045811873,0.488821464,0.525570893,0.521930272,0.54991515,0.175162618,0.339463371
0.301492066,0.424998766,0.54770195,0.45715073,0.092389006,0.048257373,0.593838352,0.272882338,0.144413334,0.463510058,0.203632015,0.055555556,0.329449159,0.610599851,0.570654344,0.049629529,0.490944846,0.525531454,0.521781763,0.550043205,0.17853113,0.339614109
0.301492066,0.435382339,0.572423398,0.480573161,0.091331924,0.050938338,0.594741092,0.274008544,0.151634003,0.464378794,0.215399668,0.055555556,0.331886974,0.610906415,0.56727077,0.053447185,0.493068228,0.525492015,0.521633253,0.550171261,0.181899641,0.339764848
0.301492066,0.442428548,0.594011142,0.503720033,0.082875264,0.053619303,0.595643831,0.275134752,0.158854669,0.465247529,0.227167321,0.055555556,0.334324789,0.61121298,0.563887197,0.057264841,0.495191612,0.525452575,0.521484743,0.550299316,0.185268153,0.339915586
0.301492066,0.421522201,0.576601671,0.476439791,0.091120507,0.045576408,0.59654657,0.276260958,0.166075338,0.466116265,0.238934975,0.055555556,0.336762605,0.611519545,0.560503624,0.061082498,0.497314993,0.525413136,0.521336233,0.550427371,0.188636665,0.340066325
0.301492066,0.431667705,0.558844011,0.469275282,0.099154334,0.042895442,0.59744931,0.277387164,0.173296003,0.466984999,0.250702628,0.055555556,0.33920042,0.611826109,0.557120051,0.064900154,0.499438375,0.525373697,0.521187724,0.550555426,0.192005177,0.340217064
0.301492066,0.407225527,0.556754875,0.45026178,0.098731501,0.032171582,0.598352049,0.278513372,0.180516669,0.467853735,0.262470281,0.055555556,0.341638235,0.612132674,0.553736477,0.06871781,0.501561757,0.525334258,0.521039214,0.550683481,0.195373689,0.340367802
0.301492066,0.418227287,0.564415042,0.434279416,0.109725159,0.032171582,0.599254789,0.279639579,0.187737338,0.46872247,0.274237934,0.055555556,0.344076051,0.612439238,0.550352904,0.072535466,0.503685141,0.525294818,0.520890704,0.550811536,0.198742201,0.340518541
0.301492066,0.435597712,0.564415042,0.459079636,0.110993658,0.037533512,0.600157528,0.280765785,0.194958003,0.469591206,0.286005587,0.055555556,0.346513866,0.612745802,0.546969331,0.076353122,0.505808523,0.525255379,0.520742194,0.550939591,0.202110713,0.340669279
0.204231468,0.44461701,0.572075209,0.488013227,0.105285412,0.045576408,0.601060267,0.281891993,0.202178668,0.470459942,0.29777324,0.1,0.348951681,0.613052367,0.543585757,0.080170778,0.507931905,0.52521594,0.520593684,0.551067646,0.205479225,0.340820018
0.204231468,0.449603668,0.564415042,0.486635437,0.106342495,0.042895442,0.601963007,0.283018199,0.209399337,0.471328677,0.309540893,0.1,0.351389497,0.613358931,0.540202184,0.080170778,0.510055287,0.52521594,0.520593684,0.551195701,0.208847737,0.340970757
0.204231468,0.470869461,0.588788301,0.490217691,0.105285412,0.045576408,0.602149197,0.285270613,0.223840672,0.473066149,0.333076199,0.1,0.356265126,0.613972061,0.536818611,0.084643535,0.514302052,0.523935578,0.519389351,0.551195701,0.208847737,0.341121495
0.204231468,0.462424063,0.586002786,0.515017911,0.105919662,0.034852547,0.602335387,0.286396819,0.231061337,0.473934885,0.344843853,0.1,0.358702943,0.614278625,0.530504889,0.086879913,0.516425434,0.522655216,0.518185018,0.549742902,0.210689632,0.341121495
0.204231468,0.476406497,0.596448468,0.520804629,0.102959831,0.040214477,0.602521578,0.287523027,0.238282003,0.47480362,0.356611506,0.1,0.361140758,0.61458519,0.524191168,0.089116292,0.518548816,0.521374854,0.516980685,0.548290104,0.212531528,0.3384082
0.204231468,0.481604853,0.585654596,0.526591347,0.100422833,0.026809651,0.602707766,0.288649233,0.245502672,0.475672354,0.368379159,0.1,0.363578572,0.614891754,0.517877447,0.09135267,0.520672198,0.520094493,0.515776352,0.546837305,0.214373423,0.335694905
0.204231468,0.488161878,0.592618384,0.537613668,0.089852008,0.034852547,0.602893957,0.289775439,0.252723337,0.47654109,0.380146812,0.1,0.366016389,0.615198318,0.511563726,0.093589049,0.52279558,0.518814131,0.514572019,0.545384507,0.216215319,0.33298161
0.204231468,0.466841507,0.608635097,0.526591347,0.099365751,0.032171582,0.603080147,0.290901647,0.259944003,0.477409826,0.391914465,0.1,0.368454203,0.615504883,0.505250004,0.095825427,0.524918964,0.517533769,0.513367686,0.543931708,0.218057215,0.330268315
0.204231468,0.47603768,0.623259053,0.507853403,0.098942918,0.029490617,0.603266337,0.292027854,0.267164672,0.478278561,0.403682118,0.1,0.370892018,0.615811447,0.498936283,0.100298184,0.527042346,0.516253407,0.512163353,0.54247891,0.219899111,0.32755502
0.204231468,0.481862675,0.623259053,0.518875723,0.093023256,0.032171582,0.603452527,0.293154062,0.274385337,0.479147297,0.415449772,0.1,0.373329835,0.616118012,0.492622562,0.102534562,0.529165728,0.514973045,0.51095902,0.541026111,0.221741006,0.324841724
0.204231468,0.474649883,0.632660167,0.528520254,0.09577167,0.026809651,0.603638717,0.294280268,0.281606006,0.480016033,0.427217425,0.1,0.375767649,0.616424577,0.486308841,0.104770941,0.53128911,0.513692684,0.509754687,0.539573312,0.223582902,0.322128429
0.204231468,0.477412337,0.634401114,0.508955635,0.095983087,0.032171582,0.603824908,0.294280268,0.288826672,0.480016033,0.427217425,0.1,0.375767649,0.616424577,0.473681398,0.107007319,0.533412492,0.512412322,0.508550354,0.538120514,0.225424797,0.319415134
0.204231468,0.502242075,0.635793872,0.5387159,0.099154334,0.026809651,0.604011097,0.294985875,0.296047337,0.474500389,0.428809521,0.1,0.376789933,0.616194653,0.461053956,0.109243697,0.535535875,0.51113196,0.507346021,0.536667715,0.227266693,0.316701839
0.204231468,0.494081881,0.654247911,0.560209424,0.090909091,0.024128686,0.604197287,0.29569148,0.303268006,0.468984748,0.430401616,0.1,0.377812214,0.615964729,0.454740235,0.111480076,0.537659257,0.509851598,0.506141688,0.535214917,0.229108589,0.313988544
0.204231468,0.496506481,0.686281337,0.558280518,0.098520085,0.021447721,0.604383477,0.296397088,0.310488672,0.463469104,0.431993712,0.1,0.378834497,0.615734806,0.448426513,0.113716454,0.539782639,0.508571236,0.504937355,0.533762118,0.230950485,0.311275249
0.204231468,0.473482238,0.698816156,0.566547258,0.091120507,0.018766756,0.604569667,0.297102693,0.317709337,0.457953461,0.433585808,0.1,0.379856781,0.615504883,0.442112792,0.115952833,0.541906021,0.507290874,0.503733022,0.53230932,0.23279238,0.308561954
0.204231468,0.464239022,0.702994429,0.575365114,0.069133192,0.018766756,0.604755857,0.297808301,0.324930006,0.452437817,0.435177904,0.1,0.380879064,0.61527496,0.435799071,0.118189211,0.544029403,0.506010513,0.502528689,0.530856521,0.234634276,0.305848658
0.204231468,0.48052468,0.743036212,0.601818683,0.058562368,0.026809651,0.604942047,0.298513908,0.332150672,0.446922176,0.43677,0.1,0.381901345,0.615045036,0.42948535,0.12042559,0.546152787,0.504730151,0.501324356,0.529403723,0.236476171,0.303135363
0.204231468,0.467899996,0.737116992,0.619178837,0.053065539,0.018766756,0.605128238,0.299219513,0.339371341,0.441406532,0.438362096,0.1,0.382923629,0.614815113,0.423171629,0.122661968,0.548276169,0.503449789,0.500120023,0.527950924,0.238318067,0.300422068
0.204231468,0.48115233,0.75,0.625792229,0.053699789,0.016085791,0.605314427,0.299925121,0.346592006,0.435890889,0.439954191,0.1,0.383945912,0.61458519,0.416857907,0.124898346,0.550399551,0.502169427,0.49891569,0.526498125,0.240159963,0.297708773
0.204231468,0.485373973,0.757311978,0.642601268,0.053488372,0.008042895,0.605500617,0.300630728,0.353812672,0.430375247,0.441546287,0.1,0.384968194,0.614355266,0.410544186,0.127134725,0.552522933,0.500889065,0.497711357,0.525045327,0.242001859,0.294995478
0.204231468,0.500189049,0.76810585,0.669605952,0.068921776,0.008042895,0.605686807,0.301336333,0.361033341,0.424859604,0.443138383,0.1,0.385990477,0.614125343,0.404230465,0.127134725,0.554646316,0.499608704,0.496507024,0.523592528,0.243843754,0.292282183
0.204231468,0.51501074,0.743036212,0.647561312,0.07589852,0.010723861,0.605872997,0.302041941,0.368254006,0.419343961,0.444730479,0.133333333,0.38701276,0.613895419,0.404230465,0.125734165,0.556769698,0.498328342,0.495302691,0.52213973,0.24568565,0.289568887
0.204231468,0.518620903,0.748607242,0.64921466,0.070824524,0,0.605872997,0.302747546,0.375474672,0.413828317,0.446322575,0.133333333,0.388035043,0.613665496,0.403351654,0.124333604,0.55889308,0.49704798,0.494098358,0.520686931,0.247527545,0.286855593
0.204231468,0.524005597,0.794568245,0.671810416,0.061733615,0.008042895,0.605772003,0.303453153,0.382695341,0.408312676,0.447914671,0.133333333,0.389057325,0.613435572,0.402472843,0.122933044,0.561016462,0.495767618,0.492894025,0.519234133,0.249369441,0.284142297
0.204231468,0.534324208,0.77994429,0.673463764,0.063424947,0.008042895,0.605671009,0.304158761,0.389916006,0.402797032,0.449506766,0.133333333,0.390079608,0.613205649,0.401594032,0.121532484,0.563139844,0.494487256,0.491689692,0.517781334,0.251211337,0.281429002
0.204231468,0.52518923,0.752089136,0.644805732,0.071881607,0.013404826,0.605570016,0.304864366,0.397136675,0.397281389,0.451098862,0.133333333,0.391101891,0.612975726,0.400715221,0.120131924,0.565263228,0.493206894,0.490485359,0.516328536,0.253053233,0.278715707
0.204231468,0.521179193,0.745125348,0.655552494,0.070401691,0.018766756,0.605469022,0.305569973,0.40435734,0.391765747,0.452690958,0.133333333,0.392124173,0.612745802,0.39983641,0.118731364,0.567386609,0.491926533,0.489281026,0.514875737,0.254895128,0.276002412
0.204231468,0.503722122,0.747910864,0.654174704,0.085412262,0.032171582,0.605368028,0.306275581,0.411578006,0.386250104,0.454283054,0.133333333,0.393146456,0.612515879,0.398957599,0.117330803,0.569509991,0.490646171,0.488076692,0.513422938,0.256737024,0.273289117
0.204231468,0.525307758,0.759052925,0.645907964,0.09154334,0.045576408,0.605267033,0.306981186,0.418798675,0.38073446,0.45587515,0.133333333,0.394168739,0.612285956,0.398078788,0.115930243,0.569509991,0.489365809,0.486872359,0.51197014,0.258578919,0.270575821
0.204231468,0.528154836,0.766713092,0.655552494,0.092389006,0.050938338,0.605166039,0.307686793,0.42601934,0.375218817,0.457467246,0.133333333,0.395191023,0.612056033,0.397199978,0.114529683,0.569793094,0.488085447,0.485668026,0.510517341,0.260420815,0.267862526
0.204231468,0.525971979,0.771935933,0.662717002,0.083932347,0.050938338,0.605065045,0.308392399,0.433240006,0.369703175,0.459059341,0.133333333,0.396213304,0.611826109,0.396321167,0.113129123,0.570076197,0.486805085,0.484463693,0.509064543,0.262262711,0.265149231
0.204231468,0.536362167,0.784470752,0.661890328,0.072938689,0.045576408,0.604964051,0.309098006,0.440460675,0.364187532,0.460651437,0.133333333,0.397235587,0.611596186,0.395442356,0.111728562,0.570359299,0.485524724,0.48325936,0.507611744,0.264104606,0.262435936
